"","Image1","Image_Date","ForestName.x","Camera.x","Camera_Trap_Days.x","X.1","X","classification_id","subject_ids","ForestType","ForestName.y","choice","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","user_name","workflow_version","SnowDepth","Young","Antlers","Precipitation","Image2","Image3","Camera.y","SDCard","Date_Out","Date_Checked","Camera_Trap_Days.y"
"192","15_14_DEG_000007.JPG","2018-12-04 18:57:26","DEG",15,73,167,167,155943313,31428452,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,1,0,"anvon15",123.17,"1020CM","NO","YES","NO","15_14_DEG_000008.JPG","15_14_DEG_000009.JPG",15,14,"18/11/26","19/02/07",73
"193","33_01_WF_0043.JPG","2018-12-04 19:24:31","WF",33,75,882,882,154694290,31429168,"Pine ","WF","DEERWHITETAILED",0,0,0,0.428571429,0,0,0,0.857142857,"Hartk",123.17,"1020CM","NO","NO","NO","33_01_WF_0044.JPG","33_01_WF_0045.JPG",33,1,"18/11/17","19/01/31",75
"194","33_01_WF_0046.JPG","2018-12-04 19:27:35","WF",33,75,883,883,155211767,31429169,"Pine ","WF","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"33_01_WF_0047.JPG","33_01_WF_0048.JPG",33,1,"18/11/17","19/01/31",75
"195","33_01_WF_0049.JPG","2018-12-04 19:31:19","WF",33,75,884,884,154692088,31429170,"Pine ","WF","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"abuckley2681",123.17,NA,NA,NA,NA,"33_01_WF_0050.JPG","33_01_WF_0051.JPG",33,1,"18/11/17","19/01/31",75
"196","24_04_BC_0082.JPG","2018-12-05 01:24:34","BC",24,109,606,606,155952458,31428892,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.4,0,0,0,1,"anvon15",123.17,"010CM","NO","NO","NO","24_04_BC_0083.JPG","24_04_BC_0084.JPG",24,4,"18/11/15","19/03/04",109
"197","24_04_BC_0085.JPG","2018-12-05 01:26:40","BC",24,109,607,607,155212724,31428893,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,"010CM","NO","NO","NO","24_04_BC_0086.JPG","24_04_BC_0087.JPG",24,4,"18/11/15","19/03/04",109
"198","33_01_WF_0052.JPG","2018-12-05 06:30:46","WF",33,75,885,885,156714144,31429171,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"seauch15",123.17,"1020CM","NO","NO","NO","33_01_WF_0053.JPG","33_01_WF_0054.JPG",33,1,"18/11/17","19/01/31",75
"199","22_18_WF_0052.JPG","2018-12-05 06:58:31","WF",22,75,433,433,154690950,31428719,"Pine ","WF","FISHER",0,0,0,0,0.142857143,0,0.285714286,0.714285714,"Hartk",123.17,"1020CM","NO",NA,"NO","22_18_WF_0053.JPG","22_18_WF_0054.JPG",22,18,"18/11/17","19/01/31",75
"200","24_04_BC_0088.JPG","2018-12-05 07:21:35","BC",24,109,608,608,155206533,31428894,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,"010CM","NO","YES","NO","24_04_BC_0089.JPG","24_04_BC_0090.JPG",24,4,"18/11/15","19/03/04",109
"201","15_14_DEG_000013.JPG","2018-12-05 13:58:53","DEG",15,73,168,168,155215529,31428454,"Pine ","DEG","HUMAN",0,0,0,0,0,0.666666667,0,0.666666667,"keandy16",123.17,"1020CM",NA,NA,"NO","15_14_DEG_000014.JPG","15_14_DEG_000015.JPG",15,14,"18/11/26","19/02/07",73
"202","11_13_BC_000082.JPG","2018-12-05 17:30:13","BC",11,109,57,57,156489349,31428342,"Deciduous ","BC","PORCUPINE",0,0,0,0,0,0,0,1,"kdmccr18",123.17,"010CM","NO",NA,"NO","11_13_BC_000083.JPG","11_13_BC_000084.JPG",11,13,"18/11/15","19/03/04",109
"203","04_26_WF_000019.JPG","2018-12-05 20:03:20","WF",4,75,12,12,155770321,31428297,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0.333333333,0,0.666666667,0.333333333,"keandy16",123.17,"1020CM","NO","NO","NO","04_26_WF_000020.JPG","04_26_WF_000021.JPG",4,26,"18/11/17","19/01/31",75
"204","04_26_WF_000022.JPG","2018-12-05 20:07:09","WF",4,75,13,13,155714198,31428298,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"anvon15",123.17,"2030CM","NO","NO","NO","04_26_WF_000023.JPG","04_26_WF_000024.JPG",4,26,"18/11/17","19/01/31",75
"205","29_19_DEG_0037.JPG","2018-12-06 07:32:36","DEG",29,73,659,659,155714047,31428945,"Pine ","DEG","SQUIRRELGRAY",0,0,0,0,0,0,0,1,"anvon15",123.17,"2030CM","NO",NA,"NO","29_19_DEG_0038.JPG","29_19_DEG_0039.JPG",29,19,"18/11/26","19/02/07",73
"206","33_01_WF_0055.JPG","2018-12-06 09:03:17","WF",33,75,886,886,156221262,31429172,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,"1020CM","NO","NO","YES","33_01_WF_0056.JPG","33_01_WF_0057.JPG",33,1,"18/11/17","19/01/31",75
"207","17_24_BC_000103.JPG","2018-12-06 16:22:34","BC",17,109,277,277,153663734,31428563,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000104.JPG","17_24_BC_000105.JPG",17,24,"18/11/15","19/03/04",109
"208","29_19_DEG_0040.JPG","2018-12-06 18:50:53","DEG",29,73,660,660,156715339,31428946,"Pine ","DEG","DEERWHITETAILED",0,0,0,1,0,0,0,0.5,"seauch15",123.17,"1020CM",NA,"NO","NO","29_19_DEG_0041.JPG","29_19_DEG_0042.JPG",29,19,"18/11/26","19/02/07",73
"209","31_06_WHIP_0007.JPG","2018-12-07 02:38:16","WHIP",31,36,821,821,154692359,31429107,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"Hartk",123.17,NA,NA,NA,NA,"31_06_WHIP_0008.JPG","31_06_WHIP_0009.JPG",31,6,"18/12/19","19/01/24",36
"210","17_24_BC_000106.JPG","2018-12-07 08:25:35","BC",17,109,278,278,155206168,31428564,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.25,0,0,0.75,0.25,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000107.JPG","17_24_BC_000108.JPG",17,24,"18/11/15","19/03/04",109
"211","17_24_BC_000109.JPG","2018-12-07 08:27:28","BC",17,109,279,279,155882436,31428565,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0.25,0.75,"barthelmess",123.17,NA,"NO","NO","YES","17_24_BC_000110.JPG","17_24_BC_000111.JPG",17,24,"18/11/15","19/03/04",109
"212","11_13_BC_000085.JPG","2018-12-07 08:32:09","BC",11,109,58,58,156850872,31428343,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow",123.17,NA,NA,NA,NA,"11_13_BC_000086.JPG","11_13_BC_000087.JPG",11,13,"18/11/15","19/03/04",109
"213","22_18_WF_0055.JPG","2018-12-07 08:40:14","WF",22,75,434,434,153959707,31428720,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0.333333333,0,0.333333333,0.666666667,"not-logged-in-b86bd8494fea4a05114e",123.17,"1020CM","NO","NO","NO","22_18_WF_0056.JPG","22_18_WF_0057.JPG",22,18,"18/11/17","19/01/31",75
"214","22_18_WF_0058.JPG","2018-12-07 08:41:52","WF",22,75,435,435,155880247,31428721,"Pine ","WF","DEERWHITETAILED",0,0,0,0.2,0.2,0,0,0.6,"barthelmess",123.17,"1020CM","NO","NO","NO","22_18_WF_0059.JPG","22_18_WF_0060.JPG",22,18,"18/11/17","19/01/31",75
"215","17_24_BC_000112.JPG","2018-12-07 09:49:03","BC",17,109,280,280,155768326,31428566,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0.2,0.2,0.8,"keandy16",123.17,NA,"NO","NO","NO","17_24_BC_000113.JPG","17_24_BC_000114.JPG",17,24,"18/11/15","19/03/04",109
"216","17_24_BC_000115.JPG","2018-12-07 09:50:40","BC",17,109,281,281,154695399,31428567,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"abuckley2681",123.17,NA,NA,NA,NA,"17_24_BC_000116.JPG","17_24_BC_000117.JPG",17,24,"18/11/15","19/03/04",109
"217","17_24_BC_000118.JPG","2018-12-07 14:39:00","BC",17,109,282,282,156479765,31428568,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"kdmccr18",123.17,NA,"NO","NO","NO","17_24_BC_000119.JPG","17_24_BC_000120.JPG",17,24,"18/11/15","19/03/04",109
"218","23_03_SH_0031.JPG","2018-12-07 18:56:37","SH",23,89,549,549,156588955,31428835,"Deciduous ","SH","FOXRED",0,0,0,0,0,0,0,1,"LJKinsey",123.17,"2030CM","NO",NA,NA,"23_03_SH_0032.JPG","23_03_SH_0033.JPG",23,3,"18/11/14","19/02/11",89
"219","33_01_WF_0058.JPG","2018-12-07 19:26:01","WF",33,75,887,887,155868981,31429173,"Pine ","WF","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"Donovan.Spaulding",123.17,"2030CM","NO",NA,"NO","33_01_WF_0059.JPG","33_01_WF_0060.JPG",33,1,"18/11/17","19/01/31",75
"220","31_06_WHIP_0010.JPG","2018-12-07 20:59:09","WHIP",31,36,822,822,154690387,31429108,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-a171f677a40edce0c0ab",123.17,NA,NA,NA,NA,"31_06_WHIP_0011.JPG","31_06_WHIP_0012.JPG",31,6,"18/12/19","19/01/24",36
"221","31_06_WHIP_0013.JPG","2018-12-07 21:00:41","WHIP",31,36,823,823,154692080,31429109,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"MWillis875",123.17,NA,NA,NA,NA,"31_06_WHIP_0014.JPG","31_06_WHIP_0015.JPG",31,6,"18/12/19","19/01/24",36
"222","18_16_WHIP_000001.JPG","2018-12-07 22:56:50","WHIP",18,37,334,334,156479204,31428620,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"kdmccr18",123.17,NA,NA,NA,NA,"18_16_WHIP_000002.JPG","18_16_WHIP_000003.JPG",18,16,"18/12/18","19/01/24",37
"223","31_06_WHIP_0016.JPG","2018-12-07 23:00:25","WHIP",31,36,824,824,155771174,31429110,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"keandy16",123.17,NA,NA,NA,NA,"31_06_WHIP_0017.JPG","31_06_WHIP_0018.JPG",31,6,"18/12/19","19/01/24",36
"224","31_06_WHIP_0019.JPG","2018-12-07 23:02:45","WHIP",31,36,825,825,154695922,31429111,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"Hartk",123.17,NA,NA,NA,NA,"31_06_WHIP_0020.JPG","31_06_WHIP_0021.JPG",31,6,"18/12/19","19/01/24",36
"225","17_24_BC_000121.JPG","2018-12-08 01:55:23","BC",17,109,283,283,156724684,31428569,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,1,0,"seauch15",123.17,NA,"NO","NO","NO","17_24_BC_000122.JPG","17_24_BC_000123.JPG",17,24,"18/11/15","19/03/04",109
"226","15_14_DEG_000016.JPG","2018-12-08 08:18:04","DEG",15,73,169,169,156033366,31428455,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,"1020CM","NO",NA,"NO","15_14_DEG_000017.JPG","15_14_DEG_000018.JPG",15,14,"18/11/26","19/02/07",73
"227","29_19_DEG_0043.JPG","2018-12-08 09:27:39","DEG",29,73,661,661,154694034,31428947,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"Hartk",123.17,"1020CM","NO","NO","NO","29_19_DEG_0044.JPG","29_19_DEG_0045.JPG",29,19,"18/11/26","19/02/07",73
"228","17_24_BC_000124.JPG","2018-12-08 10:01:11","BC",17,109,284,284,156720701,31428570,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.333333333,0,0,0,1,"seauch15",123.17,NA,"NO","NO","NO","17_24_BC_000125.JPG","17_24_BC_000126.JPG",17,24,"18/11/15","19/03/04",109
"229","15_14_DEG_000019.JPG","2018-12-08 10:53:16","DEG",15,73,170,170,155208164,31428456,"Pine ","DEG","HUMAN",0,0,0,0,0,0,0,1,"barthelmess",123.17,"2030CM",NA,NA,"NO","15_14_DEG_000020.JPG","15_14_DEG_000021.JPG",15,14,"18/11/26","19/02/07",73
"230","11_13_BC_000088.JPG","2018-12-08 11:57:16","BC",11,109,59,59,154687083,31428344,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0.2,0,0,0.2,0.6,"MWillis875",123.17,"1020CM","NO",NA,"YES","11_13_BC_000089.JPG","11_13_BC_000090.JPG",11,13,"18/11/15","19/03/04",109
"231","22_18_WF_0061.JPG","2018-12-08 14:24:57","WF",22,75,436,436,155769475,31428722,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,"1020CM","NO","NO","NO","22_18_WF_0062.JPG","22_18_WF_0063.JPG",22,18,"18/11/17","19/01/31",75
"232","32_17_WHIP_0001.JPG","2018-12-08 21:51:16","WHIP",32,38,844,844,155212680,31429130,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0.4,0,0,0.2,0.6,"barthelmess",123.17,NA,NA,NA,"NO","32_17_WHIP_0002.JPG","32_17_WHIP_0003.JPG",32,17,"18/12/17","19/01/24",38
"233","15_14_DEG_000022.JPG","2018-12-09 03:47:01","DEG",15,73,171,171,156505404,31428457,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"micheleroberge",123.17,"1020CM","NO","NO","NO","15_14_DEG_000023.JPG","15_14_DEG_000024.JPG",15,14,"18/11/26","19/02/07",73
"234","17_24_BC_000127.JPG","2018-12-09 12:46:11","BC",17,109,285,285,155948365,31428571,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0.25,0,0,1,"anvon15",123.17,NA,"NO","NO","NO","17_24_BC_000128.JPG","17_24_BC_000129.JPG",17,24,"18/11/15","19/03/04",109
"235","04_26_WF_000025.JPG","2018-12-09 17:22:07","WF",4,75,14,14,155713608,31428299,"Pine ","WF","DEERWHITETAILED",0,0,0,0.333333333,0,0,0,1,"anvon15",123.17,"2030CM","NO","NO","NO","04_26_WF_000026.JPG","04_26_WF_000027.JPG",4,26,"18/11/17","19/01/31",75
"236","23_03_SH_0034.JPG","2018-12-10 02:05:47","SH",23,89,550,550,156224872,31428836,"Deciduous ","SH","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"keandy16",123.17,NA,NA,NA,NA,"23_03_SH_0035.JPG","23_03_SH_0036.JPG",23,3,"18/11/14","19/02/11",89
"237","33_01_WF_0061.JPG","2018-12-10 04:47:39","WF",33,75,888,888,154688986,31429174,"Pine ","WF","COYOTE",0,0,0,0,0,0,0,1,"MWillis875",123.17,"010CM","NO",NA,"NO","33_01_WF_0062.JPG","33_01_WF_0063.JPG",33,1,"18/11/17","19/01/31",75
"238","25_09_SH_0069.JPG","2018-12-10 04:56:18","SH",25,89,631,631,153840699,31428917,"Deciduous ","SH","FOXRED",0,0,0,0,0,0,0,1,"NatureUpNorth",123.17,"010CM","NO",NA,NA,"25_09_SH_0070.JPG","25_09_SH_0071.JPG",25,9,"18/11/14","19/02/11",89
"239","33_01_WF_0064.JPG","2018-12-10 07:38:09","WF",33,75,889,889,154694585,31429175,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0.166666667,0,0,1,"abuckley2681",123.17,"2030CM","NO","NO","NO","33_01_WF_0065.JPG","33_01_WF_0066.JPG",33,1,"18/11/17","19/01/31",75
"240","11_13_BC_000091.JPG","2018-12-10 13:23:17","BC",11,109,60,60,155770592,31428345,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0.75,0,0,0,0.75,"keandy16",123.17,"010CM","NO",NA,"NO","11_13_BC_000092.JPG","11_13_BC_000093.JPG",11,13,"18/11/15","19/03/04",109
"241","11_13_BC_000094.JPG","2018-12-10 13:37:07","BC",11,109,61,61,155948222,31428346,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,1,0,0,0.333333333,0,"anvon15",123.17,"010CM","NO",NA,"NO","11_13_BC_000095.JPG","11_13_BC_000096.JPG",11,13,"18/11/15","19/03/04",109
"242","25_09_SH_0072.JPG","2018-12-10 13:42:53","SH",25,89,632,632,155204907,31428918,"Deciduous ","SH","SQUIRRELRED",0,0,0,0,0,0,0,1,"not-logged-in-0a33ea6e6702f881389a",123.17,"010CM","NO",NA,"NO","25_09_SH_0073.JPG","25_09_SH_0074.JPG",25,9,"18/11/14","19/02/11",89
"243","11_13_BC_000097.JPG","2018-12-10 13:44:06","BC",11,109,62,62,155943081,31428347,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0,1,"anvon15",123.17,NA,NA,NA,NA,"11_13_BC_000098.JPG","11_13_BC_000099.JPG",11,13,"18/11/15","19/03/04",109
"244","33_01_WF_0067.JPG","2018-12-11 08:53:25","WF",33,75,890,890,155933036,31429176,"Pine ","WF","COYOTE",0,0,0,0,0,0,0,1,"barthelmess",123.17,NA,"NO",NA,"NO","33_01_WF_0068.JPG","33_01_WF_0069.JPG",33,1,"18/11/17","19/01/31",75
"245","22_18_WF_0064.JPG","2018-12-11 18:53:31","WF",22,75,437,437,155942705,31428723,"Pine ","WF","COYOTE",0,0,0,0,0,0,0,1,"anvon15",123.17,"1020CM","NO",NA,"NO","22_18_WF_0065.JPG","22_18_WF_0066.JPG",22,18,"18/11/17","19/01/31",75
"246","31_06_WHIP_0022.JPG","2018-12-11 23:18:20","WHIP",31,36,826,826,156701400,31429112,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0,0,0,1,0,"seauch15",123.17,NA,NA,NA,NA,"31_06_WHIP_0023.JPG","31_06_WHIP_0024.JPG",31,6,"18/12/19","19/01/24",36
"247","15_14_DEG_000025.JPG","2018-12-12 09:02:39","DEG",15,73,172,172,156860428,31428458,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"emmaoldow",123.17,"1020CM","YES","NO","NO","15_14_DEG_000026.JPG","15_14_DEG_000027.JPG",15,14,"18/11/26","19/02/07",73
"248","11_13_BC_000100.JPG","2018-12-12 12:05:02","BC",11,109,63,63,155908130,31428348,"Deciduous ","BC","SQUIRRELGRAY",1,0,0,0,0,0,0,0,"BMAC965",123.17,"1020CM","NO",NA,"NO","11_13_BC_000101.JPG","11_13_BC_000102.JPG",11,13,"18/11/15","19/03/04",109
"249","11_13_BC_000103.JPG","2018-12-12 12:12:14","BC",11,109,64,64,155717655,31428349,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"anvon15",123.17,NA,NA,NA,NA,"11_13_BC_000104.JPG","11_13_BC_000105.JPG",11,13,"18/11/15","19/03/04",109
"250","11_13_BC_000106.JPG","2018-12-12 12:15:46","BC",11,109,65,65,155906031,31428350,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"Donovan.Spaulding",123.17,NA,NA,NA,NA,"11_13_BC_000107.JPG","11_13_BC_000108.JPG",11,13,"18/11/15","19/03/04",109
"251","11_13_BC_000109.JPG","2018-12-12 12:27:49","BC",11,109,66,66,155775176,31428351,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,1,0,"keandy16",123.17,"010CM","NO",NA,"NO","11_13_BC_000110.JPG","11_13_BC_000111.JPG",11,13,"18/11/15","19/03/04",109
"252","31_06_WHIP_0025.JPG","2018-12-13 00:36:31","WHIP",31,36,827,827,156590984,31429113,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey",123.17,NA,NA,NA,NA,"31_06_WHIP_0026.JPG","31_06_WHIP_0027.JPG",31,6,"18/12/19","19/01/24",36
"253","29_19_DEG_0046.JPG","2018-12-13 07:01:13","DEG",29,73,662,662,156861642,31428948,"Pine ","DEG","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow",123.17,NA,NA,NA,NA,"29_19_DEG_0047.JPG","29_19_DEG_0048.JPG",29,19,"18/11/26","19/02/07",73
"254","17_24_BC_000130.JPG","2018-12-13 10:18:18","BC",17,109,286,286,154691106,31428572,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.25,0,0,0,0.875,"not-logged-in-d0b06505b62640b2f255",123.17,NA,"NO","NO","NO","17_24_BC_000131.JPG","17_24_BC_000132.JPG",17,24,"18/11/15","19/03/04",109
"255","17_24_BC_000133.JPG","2018-12-13 10:20:25","BC",17,109,287,287,156325334,31428573,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.4,0,0,0.4,0.6,"anvon15",123.17,NA,"NO","NO","NO","17_24_BC_000134.JPG","17_24_BC_000135.JPG",17,24,"18/11/15","19/03/04",109
"256","14_22_DON_000001.JPG","2018-12-13 14:34:44","DON",14,74,124,124,156722835,31428409,"Deciduous ","DON","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"seauch15",123.17,NA,NA,NA,NA,"14_22_DON_000002.JPG","14_22_DON_000003.JPG",14,22,"18/12/13","19/02/25",74
"257","14_22_DON_000004.JPG","2018-12-13 18:06:15","DON",14,74,125,125,155769693,31428410,"Deciduous ","DON","DEERWHITETAILED",0,0,0,0.666666667,0,0,0,0.666666667,"keandy16",123.17,NA,NA,NA,NA,"14_22_DON_000005.JPG","14_22_DON_000006.JPG",14,22,"18/12/13","19/02/25",74
"258","33_01_WF_0070.JPG","2018-12-13 18:18:39","WF",33,75,891,891,155972326,31429177,"Pine ","WF","FISHER",0,0,0,0,0,0,0,1,"LJKinsey",123.17,"2030CM","NO",NA,"NO","33_01_WF_0071.JPG","33_01_WF_0072.JPG",33,1,"18/11/17","19/01/31",75
"259","22_18_WF_0067.JPG","2018-12-13 18:44:01","WF",22,75,438,438,155717552,31428724,"Pine ","WF","DEERWHITETAILED",0,0,0,0.2,0.2,0,0.2,1,"anvon15",123.17,"1020CM","NO","NO","NO","22_18_WF_0068.JPG","22_18_WF_0069.JPG",22,18,"18/11/17","19/01/31",75
"260","22_18_WF_0070.JPG","2018-12-13 18:46:36","WF",22,75,439,439,154694954,31428725,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"abuckley2681",123.17,"2030CM","NO","NO","NO","22_18_WF_0071.JPG","22_18_WF_0072.JPG",22,18,"18/11/17","19/01/31",75
"261","17_24_BC_000136.JPG","2018-12-14 15:02:04","BC",17,109,288,288,155220283,31428574,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"not-logged-in-7c1b6498a0e76856e726",123.17,NA,NA,NA,NA,"17_24_BC_000137.JPG","17_24_BC_000138.JPG",17,24,"18/11/15","19/03/04",109
"262","29_19_DEG_0049.JPG","2018-12-14 19:14:50","DEG",29,73,663,663,153661836,31428949,"Pine ","DEG","DEERWHITETAILED",0,0,0,1,0,0,0.333333333,0.666666667,"barthelmess",123.17,"010CM","NO","NO","NO","29_19_DEG_0050.JPG","29_19_DEG_0051.JPG",29,19,"18/11/26","19/02/07",73
"263","11_13_BC_000112.JPG","2018-12-14 23:43:22","BC",11,109,67,67,155209931,31428352,"Deciduous ","BC","OTHERSMALLMAMMAL",0,0,0,0,0,0,0,1,"keandy16",123.17,"010CM","NO",NA,"NO","11_13_BC_000113.JPG","11_13_BC_000114.JPG",11,13,"18/11/15","19/03/04",109
"264","18_16_WHIP_000004.JPG","2018-12-15 01:30:22","WHIP",18,37,335,335,155773143,31428621,"Pine ","WHIP","FISHER",0,0,0,0,0,0,0,1,"keandy16",123.17,"010CM","NO",NA,"NO","18_16_WHIP_000005.JPG","18_16_WHIP_000006.JPG",18,16,"18/12/18","19/01/24",37
"265","15_14_DEG_000028.JPG","2018-12-15 01:31:52","DEG",15,73,173,173,154691894,31428459,"Pine ","DEG","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-a171f677a40edce0c0ab",123.17,NA,NA,NA,NA,"15_14_DEG_000029.JPG","15_14_DEG_000030.JPG",15,14,"18/11/26","19/02/07",73
"266","29_19_DEG_0052.JPG","2018-12-15 06:10:48","DEG",29,73,664,664,156508230,31428950,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.333333333,0,0,0.666666667,0.333333333,"micheleroberge",123.17,"010CM","NO","NO","NO","29_19_DEG_0053.JPG","29_19_DEG_0054.JPG",29,19,"18/11/26","19/02/07",73
"267","29_19_DEG_0055.JPG","2018-12-15 06:12:00","DEG",29,73,665,665,155212173,31428951,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.666666667,0,0,0.333333333,0.333333333,"barthelmess",123.17,"010CM","NO","NO","NO","29_19_DEG_0056.JPG",NA,29,19,"18/11/26","19/02/07",73
"268","29_19_DEG_0061.JPG","2018-12-15 06:14:23","DEG",29,73,666,666,155949812,31428952,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.8,0,0,0.2,0.2,"anvon15",123.17,"010CM","NO","NO","NO","29_19_DEG_0062.JPG","29_19_DEG_0063.JPG",29,19,"18/11/26","19/02/07",73
"269","15_14_DEG_000031.JPG","2018-12-15 06:52:17","DEG",15,73,174,174,154695401,31428460,"Pine ","DEG","COYOTE",0,0,0,0,0,0,0,1,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,"010CM","NO",NA,"NO","15_14_DEG_000032.JPG","15_14_DEG_000033.JPG",15,14,"18/11/26","19/02/07",73
"270","29_19_DEG_0064.JPG","2018-12-15 07:34:47","DEG",29,73,667,667,155769785,31428953,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,NA,NA,NA,NA,"29_19_DEG_0065.JPG","29_19_DEG_0066.JPG",29,19,"18/11/26","19/02/07",73
"271","33_01_WF_0073.JPG","2018-12-15 11:30:11","WF",33,75,892,892,156437234,31429178,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"brigidbarstow",123.17,NA,"NO","NO","NO","33_01_WF_0074.JPG","33_01_WF_0075.JPG",33,1,"18/11/17","19/01/31",75
"272","14_22_DON_000007.JPG","2018-12-15 12:00:57","DON",14,74,126,126,153839540,31428411,"Deciduous ","DON","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"14_22_DON_000008.JPG","14_22_DON_000009.JPG",14,22,"18/12/13","19/02/25",74
"273","14_22_DON_000010.JPG","2018-12-15 13:22:04","DON",14,74,127,127,154693404,31428412,"Deciduous ","DON","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-d0b06505b62640b2f255",123.17,NA,NA,NA,NA,"14_22_DON_000011.JPG","14_22_DON_000012.JPG",14,22,"18/12/13","19/02/25",74
"274","23_03_SH_0037.JPG","2018-12-15 17:15:37","SH",23,89,551,551,155717910,31428837,"Deciduous ","SH","RACCOON",0,0,0,0.333333333,0,0,0,0.666666667,"anvon15",123.17,"010CM",NA,NA,"NO","23_03_SH_0038.JPG","23_03_SH_0039.JPG",23,3,"18/11/14","19/02/11",89
