"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids","habitat","transect"
"28",131775749,"barthelmess",1173819,"2a930c03a2dd3b43a4dd",8071,"Main workflow",20.19,"2018-11-14 16:51:02 UTC",NA,NA,"{""source"":""api"",""session"":""99caa2b0d249a49760e4ec6a2e8e9aab05f695b232a0a5a0ad2b51ed30b62146"",""viewport"":{""width"":1198,""height"":840},""started_at"":""2018-11-14T16:50:52.056Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T16:51:09.507Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458},null,null]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519583"":{""retired"":null,""Num"":""78"",""#team"":""HollyRachelShyanne"",""Habitat"":""Pine"",""Image_1"":""10_EK000354.JPG"",""Image_2"":""10_EK000355.JPG"",""Image_3"":""10_EK000356.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""10""}}",27519583,"Pine","1"
"29",131775853,"barthelmess",1173819,"2a930c03a2dd3b43a4dd",8071,"Main workflow",20.19,"2018-11-14 16:51:36 UTC",NA,NA,"{""source"":""api"",""session"":""99caa2b0d249a49760e4ec6a2e8e9aab05f695b232a0a5a0ad2b51ed30b62146"",""viewport"":{""width"":1198,""height"":840},""started_at"":""2018-11-14T16:51:13.073Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T16:51:43.746Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458},null,null]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""No""}]","{""27519611"":{""retired"":{""id"":25914107,""workflow_id"":8071,""classifications_count"":15,""created_at"":""2018-11-12T22:11:55.865Z"",""updated_at"":""2018-11-26T03:58:58.643Z"",""retired_at"":""2018-11-26T03:58:58.629Z"",""subject_id"":27519611,""retirement_reason"":""classification_count""},""Num"":""106"",""#team"":""SamAiden"",""Habitat"":""Deciduous"",""Image_1"":""03_EK000929.JPG"",""Image_2"":""03_EK000930.JPG"",""Image_3"":""03_EK000931.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""3""}}",27519611,"Deciduous","1"
"30",131775931,"barthelmess",1173819,"2a930c03a2dd3b43a4dd",8071,"Main workflow",20.19,"2018-11-14 16:51:59 UTC",NA,NA,"{""source"":""api"",""session"":""99caa2b0d249a49760e4ec6a2e8e9aab05f695b232a0a5a0ad2b51ed30b62146"",""viewport"":{""width"":1198,""height"":840},""started_at"":""2018-11-14T16:51:45.722Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T16:52:07.091Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""No""}]","{""27519731"":{""retired"":null,""Num"":""226"",""#team"":""AbbyDonovanJackie"",""Habitat"":""Hemlock"",""Image_1"":""18_EK000232.JPG"",""Image_2"":""18_EK000233.JPG"",""Image_3"":""18_EK000234.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""2"",""Camera_Num"":""18""}}",27519731,"Hemlock","2"
"31",131776072,"barthelmess",1173819,"2a930c03a2dd3b43a4dd",8071,"Main workflow",20.19,"2018-11-14 16:52:39 UTC",NA,NA,"{""source"":""api"",""session"":""99caa2b0d249a49760e4ec6a2e8e9aab05f695b232a0a5a0ad2b51ed30b62146"",""viewport"":{""width"":1198,""height"":840},""started_at"":""2018-11-14T16:52:08.945Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T16:52:46.300Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""OTHERSMALLMAMMAL"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519713"":{""retired"":null,""Num"":""208"",""#team"":""AbbyDonovanJackie"",""Habitat"":""Hemlock"",""Image_1"":""18_EK000178.JPG"",""Image_2"":""18_EK000179.JPG"",""Image_3"":""18_EK000180.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""2"",""Camera_Num"":""18""}}",27519713,"Hemlock","2"
"32",131776168,"barthelmess",1173819,"2a930c03a2dd3b43a4dd",8071,"Main workflow",20.19,"2018-11-14 16:53:03 UTC",NA,NA,"{""source"":""api"",""session"":""99caa2b0d249a49760e4ec6a2e8e9aab05f695b232a0a5a0ad2b51ed30b62146"",""viewport"":{""width"":1198,""height"":840},""started_at"":""2018-11-14T16:52:48.155Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T16:53:10.292Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":1944,""naturalHeight"":1458},null,null]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519601"":{""retired"":null,""Num"":""96"",""#team"":""HollyRachelShyanne"",""Habitat"":""Pine"",""Image_1"":""10_EK000408.JPG"",""Image_2"":""10_EK000409.JPG"",""Image_3"":""10_EK000410.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""10""}}",27519601,"Pine","1"
"33",131814081,"not-logged-in-3e7dac3f67ec5494f772",NA,"3e7dac3f67ec5494f772",8071,"Main workflow",20.19,"2018-11-14 20:03:52 UTC",NA,NA,"{""source"":""api"",""session"":""8e00ee66b7bc5d44fb8ec3285541f67aad808eb81da57f01e109cb034504c733"",""viewport"":{""width"":1165,""height"":756},""started_at"":""2018-11-14T20:02:49.251Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:03:52.091Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519567"":{""retired"":null,""Num"":""62"",""#team"":""HollyRachelShyanne"",""Habitat"":""Pine"",""Image_1"":""10_EK000304.JPG"",""Image_2"":""10_EK000305.JPG"",""Image_3"":""10_EK000306.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""10""}}",27519567,"Pine","1"
"34",131814161,"not-logged-in-3e7dac3f67ec5494f772",NA,"3e7dac3f67ec5494f772",8071,"Main workflow",20.19,"2018-11-14 20:04:15 UTC",NA,NA,"{""source"":""api"",""session"":""8e00ee66b7bc5d44fb8ec3285541f67aad808eb81da57f01e109cb034504c733"",""viewport"":{""width"":1165,""height"":756},""started_at"":""2018-11-14T20:03:54.305Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:04:15.363Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""No""}]","{""27519545"":{""retired"":null,""Num"":""40"",""#team"":""HollyRachelShyanne"",""Habitat"":""Pine"",""Image_1"":""10_EK000238.JPG"",""Image_2"":""10_EK000239.JPG"",""Image_3"":""10_EK000240.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""10""}}",27519545,"Pine","1"
"35",131814206,"not-logged-in-3e7dac3f67ec5494f772",NA,"3e7dac3f67ec5494f772",8071,"Main workflow",20.19,"2018-11-14 20:04:29 UTC",NA,NA,"{""source"":""api"",""session"":""8e00ee66b7bc5d44fb8ec3285541f67aad808eb81da57f01e109cb034504c733"",""viewport"":{""width"":1165,""height"":756},""started_at"":""2018-11-14T20:04:17.493Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:04:29.310Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""No""}]","{""27519607"":{""retired"":null,""Num"":""102"",""#team"":""HollyRachelShyanne"",""Habitat"":""Pine"",""Image_1"":""10_EK000426.JPG"",""Image_2"":""10_EK000427.JPG"",""Image_3"":""10_EK000428.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""10""}}",27519607,"Pine","1"
"36",131814301,"not-logged-in-3e7dac3f67ec5494f772",NA,"3e7dac3f67ec5494f772",8071,"Main workflow",20.19,"2018-11-14 20:05:00 UTC",NA,NA,"{""source"":""api"",""session"":""8e00ee66b7bc5d44fb8ec3285541f67aad808eb81da57f01e109cb034504c733"",""viewport"":{""width"":1165,""height"":756},""started_at"":""2018-11-14T20:04:30.575Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:05:00.079Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519674"":{""retired"":null,""Num"":""169"",""#team"":""AbbyDonovanJackie"",""Habitat"":""Hemlock"",""Image_1"":""18_EK000061.JPG"",""Image_2"":""18_EK000062.JPG"",""Image_3"":""18_EK000063.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""2"",""Camera_Num"":""18""}}",27519674,"Hemlock","2"
"37",131814343,"not-logged-in-3e7dac3f67ec5494f772",NA,"3e7dac3f67ec5494f772",8071,"Main workflow",20.19,"2018-11-14 20:05:12 UTC",NA,NA,"{""source"":""api"",""session"":""8e00ee66b7bc5d44fb8ec3285541f67aad808eb81da57f01e109cb034504c733"",""viewport"":{""width"":1165,""height"":756},""started_at"":""2018-11-14T20:05:01.253Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:05:12.371Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""No""}]","{""27519509"":{""retired"":null,""Num"":""4"",""#team"":""BrittanyGraceAbi"",""Habitat"":""Hemlock"",""Image_1"":""02_EK000118.JPG"",""Image_2"":""02_EK000119.JPG"",""Image_3"":""02_EK000120.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""2""}}",27519509,"Hemlock","1"
"38",131814369,"not-logged-in-9b422d4edd3bda5a664b",NA,"9b422d4edd3bda5a664b",8071,"Main workflow",20.19,"2018-11-14 20:05:17 UTC",NA,NA,"{""source"":""api"",""session"":""6c0b43c6d5e1dc5fbf1032f0930a832d0b541614283f384ce6151db41c35515d"",""viewport"":{""width"":1536,""height"":674},""started_at"":""2018-11-14T20:02:36.143Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:05:17.560Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":810,""clientHeight"":607,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":810,""clientHeight"":607,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":810,""clientHeight"":607,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519683"":{""retired"":null,""Num"":""178"",""#team"":""AbbyDonovanJackie"",""Habitat"":""Hemlock"",""Image_1"":""18_EK000088.JPG"",""Image_2"":""18_EK000089.JPG"",""Image_3"":""18_EK000090.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""2"",""Camera_Num"":""18""}}",27519683,"Hemlock","2"
"39",131814412,"not-logged-in-2851a217de4f7bd0ae9f",NA,"2851a217de4f7bd0ae9f",8071,"Main workflow",20.19,"2018-11-14 20:05:27 UTC",NA,NA,"{""source"":""api"",""session"":""d6c8fe05fd0206ee45e77c2a36f228f1d9334f267974471e35e2031800fb2c74"",""viewport"":{""width"":1440,""height"":789},""started_at"":""2018-11-14T20:02:51.711Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:05:27.183Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":936,""clientHeight"":702,""naturalWidth"":2592,""naturalHeight"":1944},{""clientWidth"":936,""clientHeight"":702,""naturalWidth"":2592,""naturalHeight"":1944},{""clientWidth"":936,""clientHeight"":702,""naturalWidth"":2592,""naturalHeight"":1944}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""No""}]","{""27519597"":{""retired"":null,""Num"":""92"",""#team"":""HollyRachelShyanne"",""Habitat"":""Pine"",""Image_1"":""10_EK000396.JPG"",""Image_2"":""10_EK000397.JPG"",""Image_3"":""10_EK000398.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""10""}}",27519597,"Pine","1"
"40",131814439,"not-logged-in-0ae392a1b8db01e94876",NA,"0ae392a1b8db01e94876",8071,"Main workflow",20.19,"2018-11-14 20:05:33 UTC",NA,NA,"{""source"":""api"",""session"":""4675efe495bd6899318bcae98768558aba0537d3c3c82b65152415723c92b3c4"",""viewport"":{""width"":1264,""height"":764},""started_at"":""2018-11-14T20:02:51.999Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:05:33.162Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":770,""clientHeight"":578,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":770,""clientHeight"":578,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":770,""clientHeight"":578,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519601"":{""retired"":null,""Num"":""96"",""#team"":""HollyRachelShyanne"",""Habitat"":""Pine"",""Image_1"":""10_EK000408.JPG"",""Image_2"":""10_EK000409.JPG"",""Image_3"":""10_EK000410.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""10""}}",27519601,"Pine","1"
"41",131814450,"not-logged-in-3e7dac3f67ec5494f772",NA,"3e7dac3f67ec5494f772",8071,"Main workflow",20.19,"2018-11-14 20:05:36 UTC",NA,NA,"{""source"":""api"",""session"":""8e00ee66b7bc5d44fb8ec3285541f67aad808eb81da57f01e109cb034504c733"",""viewport"":{""width"":1165,""height"":756},""started_at"":""2018-11-14T20:05:13.336Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:05:35.898Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":2592,""naturalHeight"":1944},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519721"":{""retired"":null,""Num"":""216"",""#team"":""AbbyDonovanJackie"",""Habitat"":""Hemlock"",""Image_1"":""18_EK000202.JPG"",""Image_2"":""18_EK000203.JPG"",""Image_3"":""18_EK000204.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""2"",""Camera_Num"":""18""}}",27519721,"Hemlock","2"
"42",131814486,"not-logged-in-3e7dac3f67ec5494f772",NA,"3e7dac3f67ec5494f772",8071,"Main workflow",20.19,"2018-11-14 20:05:47 UTC",NA,NA,"{""source"":""api"",""session"":""8e00ee66b7bc5d44fb8ec3285541f67aad808eb81da57f01e109cb034504c733"",""viewport"":{""width"":1165,""height"":756},""started_at"":""2018-11-14T20:05:36.997Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:05:47.012Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":677,""clientHeight"":508,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""No""}]","{""27519627"":{""retired"":null,""Num"":""122"",""#team"":""SamAiden"",""Habitat"":""Deciduous"",""Image_1"":""03_EK000977.JPG"",""Image_2"":""03_EK000978.JPG"",""Image_3"":""03_EK000979.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""1"",""Camera_Num"":""3""}}",27519627,"Deciduous","1"
"43",131814543,"not-logged-in-f7625b000d1a7eb04f3a",NA,"f7625b000d1a7eb04f3a",8071,"Main workflow",20.19,"2018-11-14 20:06:00 UTC",NA,NA,"{""source"":""api"",""session"":""6d6cf707eb54fd2436f4d1c6992a77668eae3cf518ee537bbc0cca18988c0348"",""viewport"":{""width"":961,""height"":603},""started_at"":""2018-11-14T20:02:50.967Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-11-14T20:05:59.876Z"",""live_project"":true,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":468,""clientHeight"":351,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":468,""clientHeight"":351,""naturalWidth"":1944,""naturalHeight"":1458},{""clientWidth"":468,""clientHeight"":351,""naturalWidth"":1944,""naturalHeight"":1458}]}","[{""task"":""T0"",""task_label"":""Is there at least 1 animal in the three photos?"",""value"":""Yes""},{""task"":""T1"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""Does there appear to be precipitation in the photo?"",""value"":""No""},{""task"":""T3"",""task_label"":""Does the time stamp on the photo appear to correspond to the time of day in the photo?"",""value"":""Yes""}]","{""27519674"":{""retired"":null,""Num"":""169"",""#team"":""AbbyDonovanJackie"",""Habitat"":""Hemlock"",""Image_1"":""18_EK000061.JPG"",""Image_2"":""18_EK000062.JPG"",""Image_3"":""18_EK000063.JPG"",""Image_4"":"""",""Image_5"":"""",""#transect"":""2"",""Camera_Num"":""18""}}",27519674,"Hemlock","2"
