"","classification_id","subject_ids","ForestType","ForestName","choice","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","user_name","workflow_version","SnowDepth","Young","Antlers","Precipitation","Image1","Image2","Image3","Camera","SDCard","Date_Out","Date_Checked"
"232",155941620,31428518,"Pine ","DEG","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"anvon15",123.17,NA,NA,NA,NA,"15_14_DEG_000211.JPG","15_14_DEG_000212.JPG","15_14_DEG_000213.JPG","15","14","11/26/18","2/7/19"
"233",154691813,31428519,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.25,0,0,0,1,"MWillis875",123.17,"3040CM","NO","NO","NO","15_14_DEG_000214.JPG","15_14_DEG_000215.JPG","15_14_DEG_000216.JPG","15","14","11/26/18","2/7/19"
"234",155206629,31428520,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,1,0,"barthelmess",123.17,"2030CM",NA,NA,"NO","15_14_DEG_000217.JPG","15_14_DEG_000218.JPG","15_14_DEG_000219.JPG","15","14","11/26/18","2/7/19"
"235",155211959,31428521,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,"2030CM","NO","NO","NO","15_14_DEG_000220.JPG","15_14_DEG_000221.JPG","15_14_DEG_000222.JPG","15","14","11/26/18","2/7/19"
"236",155711833,31428522,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.5,0,0,0,1,"anvon15",123.17,"3040CM","NO","NO","NO","15_14_DEG_000223.JPG","15_14_DEG_000224.JPG","15_14_DEG_000225.JPG","15","14","11/26/18","2/7/19"
"237",156488335,31428523,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"kdmccr18",123.17,"3040CM","NO","NO","NO","15_14_DEG_000226.JPG","15_14_DEG_000227.JPG","15_14_DEG_000228.JPG","15","14","11/26/18","2/7/19"
"238",155951302,31428524,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"anvon15",123.17,"2030CM","NO","NO","NO","15_14_DEG_000229.JPG","15_14_DEG_000230.JPG","15_14_DEG_000231.JPG","15","14","11/26/18","2/7/19"
"239",156588344,31428525,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.5,0,0,0.5,0.5,"kdmccr18",123.17,NA,"NO","NO","NO","15_14_DEG_000232.JPG","15_14_DEG_000233.JPG","15_14_DEG_000234.JPG","15","14","11/26/18","2/7/19"
"240",155212585,31428526,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,"2030CM","NO","NO","NO","15_14_DEG_000235.JPG","15_14_DEG_000236.JPG","15_14_DEG_000237.JPG","15","14","11/26/18","2/7/19"
"241",155932813,31428527,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,"2030CM","NO","NO","NO","15_14_DEG_000238.JPG","15_14_DEG_000239.JPG","15_14_DEG_000240.JPG","15","14","11/26/18","2/7/19"
"242",156435561,31428528,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.75,0,0,0.25,1,"brigidbarstow",123.17,"2030CM","YES","NO","NO","15_14_DEG_000241.JPG","15_14_DEG_000242.JPG","15_14_DEG_000243.JPG","15","14","11/26/18","2/7/19"
"243",155713004,31428529,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.25,0,0,0.75,0,"anvon15",123.17,NA,"NO","NO","NO","17_24_BC_000001.JPG","17_24_BC_000002.JPG","17_24_BC_000003.JPG","17","24","11/15/18","3/4/19"
"244",153662968,31428530,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000004.JPG","17_24_BC_000005.JPG","17_24_BC_000006.JPG","17","24","11/15/18","3/4/19"
"245",155713689,31428531,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0.333333333,0,1,"anvon15",123.17,NA,"NO","NO","NO","17_24_BC_000007.JPG","17_24_BC_000008.JPG","17_24_BC_000009.JPG","17","24","11/15/18","3/4/19"
"246",156530514,31428532,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0.333333333,0.666666667,"LJKinsey",123.17,"1020CM","NO",NA,"NO","17_24_BC_000010.JPG","17_24_BC_000011.JPG","17_24_BC_000012.JPG","17","24","11/15/18","3/4/19"
"247",155951164,31428533,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0.666666667,0.333333333,"anvon15",123.17,NA,"NO","NO","NO","17_24_BC_000013.JPG","17_24_BC_000014.JPG","17_24_BC_000015.JPG","17","24","11/15/18","3/4/19"
"248",156307404,31428534,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0.25,1,"LJKinsey",123.17,"3040CM","NO","NO","NO","17_24_BC_000016.JPG","17_24_BC_000017.JPG","17_24_BC_000018.JPG","17","24","11/15/18","3/4/19"
"249",153840463,31428535,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"NatureUpNorth",123.17,NA,"NO",NA,"YES","17_24_BC_000019.JPG","17_24_BC_000020.JPG","17_24_BC_000021.JPG","17","24","11/15/18","3/4/19"
"250",155219333,31428536,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-7c1b6498a0e76856e726",123.17,NA,NA,NA,NA,"17_24_BC_000022.JPG","17_24_BC_000023.JPG","17_24_BC_000024.JPG","17","24","11/15/18","3/4/19"
"251",156655149,31428537,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,NA,"NO","NO","NO","17_24_BC_000025.JPG","17_24_BC_000026.JPG","17_24_BC_000027.JPG","17","24","11/15/18","3/4/19"
"252",155772592,31428538,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0.333333333,0.666666667,"keandy16",123.17,NA,"NO",NA,"NO","17_24_BC_000028.JPG","17_24_BC_000029.JPG","17_24_BC_000030.JPG","17","24","11/15/18","3/4/19"
"253",156325543,31428539,"Deciduous ","BC","SQUIRRELGRAY",0.75,0,0,0,0,0,0.5,0,"anvon15",123.17,NA,"NO",NA,"NO","17_24_BC_000031.JPG","17_24_BC_000032.JPG","17_24_BC_000033.JPG","17","24","11/15/18","3/4/19"
"254",156033405,31428540,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0.2,0,0,0,0.8,"keandy16",123.17,NA,"NO",NA,"NO","17_24_BC_000034.JPG","17_24_BC_000035.JPG","17_24_BC_000036.JPG","17","24","11/15/18","3/4/19"
"255",155212949,31428541,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0.666666667,0.333333333,"barthelmess",123.17,NA,"NO",NA,"NO","17_24_BC_000037.JPG","17_24_BC_000038.JPG","17_24_BC_000039.JPG","17","24","11/15/18","3/4/19"
"256",155906270,31428542,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"Donovan.Spaulding",123.17,"1020CM","NO","YES","NO","17_24_BC_000040.JPG","17_24_BC_000041.JPG","17_24_BC_000042.JPG","17","24","11/15/18","3/4/19"
"257",155866542,31428543,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"BMAC965",123.17,NA,"NO","YES","NO","17_24_BC_000043.JPG","17_24_BC_000044.JPG","17_24_BC_000045.JPG","17","24","11/15/18","3/4/19"
"258",154313899,31428544,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.166666667,0,0,0,0.833333333,"keandy16",123.17,"1020CM","NO","NO","NO","17_24_BC_000046.JPG","17_24_BC_000047.JPG","17_24_BC_000048.JPG","17","24","11/15/18","3/4/19"
"259",153665867,31428545,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000049.JPG","17_24_BC_000050.JPG","17_24_BC_000051.JPG","17","24","11/15/18","3/4/19"
"260",154691858,31428546,"Deciduous ","BC","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,NA,NA,NA,NA,"17_24_BC_000052.JPG","17_24_BC_000053.JPG","17_24_BC_000054.JPG","17","24","11/15/18","3/4/19"
"261",156204616,31428547,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0,1,"Donovan.Spaulding",123.17,"1020CM","NO",NA,"NO","17_24_BC_000055.JPG","17_24_BC_000056.JPG","17_24_BC_000057.JPG","17","24","11/15/18","3/4/19"
"262",155776327,31428548,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"keandy16",123.17,NA,NA,NA,NA,"17_24_BC_000058.JPG","17_24_BC_000059.JPG","17_24_BC_000060.JPG","17","24","11/15/18","3/4/19"
"263",155209896,31428549,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0.5,0.5,"barthelmess",123.17,NA,"NO",NA,"NO","17_24_BC_000061.JPG","17_24_BC_000062.JPG","17_24_BC_000063.JPG","17","24","11/15/18","3/4/19"
"264",156323957,31428550,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0,1,"anvon15",123.17,NA,"NO",NA,"NO","17_24_BC_000064.JPG","17_24_BC_000065.JPG","17_24_BC_000066.JPG","17","24","11/15/18","3/4/19"
"265",156589787,31428551,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0.333333333,0.666666667,"LJKinsey",123.17,"010CM","NO",NA,"NO","17_24_BC_000067.JPG","17_24_BC_000068.JPG","17_24_BC_000069.JPG","17","24","11/15/18","3/4/19"
"266",155976641,31428552,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,1,0,"LJKinsey",123.17,"1020CM",NA,NA,"NO","17_24_BC_000070.JPG","17_24_BC_000071.JPG","17_24_BC_000072.JPG","17","24","11/15/18","3/4/19"
"267",155775260,31428553,"Deciduous ","BC","SQUIRRELGRAY",0.714285714,0,0,0.428571429,0,0,0.285714286,0,"keandy16",123.17,NA,"NO",NA,"NO","17_24_BC_000073.JPG","17_24_BC_000074.JPG","17_24_BC_000075.JPG","17","24","11/15/18","3/4/19"
"268",156533123,31428554,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0.666666667,0.333333333,"kdmccr18",123.17,NA,"NO","NO","NO","17_24_BC_000076.JPG","17_24_BC_000077.JPG","17_24_BC_000078.JPG","17","24","11/15/18","3/4/19"
"269",156529818,31428555,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0.25,0,0.5,0.5,"LJKinsey",123.17,"010CM","NO","NO","NO","17_24_BC_000079.JPG","17_24_BC_000080.JPG","17_24_BC_000081.JPG","17","24","11/15/18","3/4/19"
"270",155206105,31428556,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0.142857143,0.142857143,0.857142857,0.142857143,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000082.JPG","17_24_BC_000083.JPG","17_24_BC_000084.JPG","17","24","11/15/18","3/4/19"
"271",155212080,31428557,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.2,0,0,0,0.8,"barthelmess",123.17,NA,NA,NA,"NO","17_24_BC_000085.JPG","17_24_BC_000086.JPG","17_24_BC_000087.JPG","17","24","11/15/18","3/4/19"
"272",154689789,31428558,"Deciduous ","BC","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-a171f677a40edce0c0ab",123.17,NA,NA,NA,NA,"17_24_BC_000088.JPG","17_24_BC_000089.JPG","17_24_BC_000090.JPG","17","24","11/15/18","3/4/19"
"273",156238121,31428559,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,1,0,0,0,0,"LJKinsey",123.17,"010CM","NO",NA,"NO","17_24_BC_000091.JPG","17_24_BC_000092.JPG","17_24_BC_000093.JPG","17","24","11/15/18","3/4/19"
"274",155210485,31428560,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0,1,"barthelmess",123.17,"010CM","NO",NA,"NO","17_24_BC_000094.JPG","17_24_BC_000095.JPG","17_24_BC_000096.JPG","17","24","11/15/18","3/4/19"
"275",154097179,31428561,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0,1,"barthelmess",123.17,"010CM","NO",NA,"NO","17_24_BC_000097.JPG","17_24_BC_000098.JPG","17_24_BC_000099.JPG","17","24","11/15/18","3/4/19"
"276",155212464,31428562,"Deciduous ","BC","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,"YES","17_24_BC_000100.JPG","17_24_BC_000101.JPG","17_24_BC_000102.JPG","17","24","11/15/18","3/4/19"
"277",153663734,31428563,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000103.JPG","17_24_BC_000104.JPG","17_24_BC_000105.JPG","17","24","11/15/18","3/4/19"
"278",155206168,31428564,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.25,0,0,0.75,0.25,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000106.JPG","17_24_BC_000107.JPG","17_24_BC_000108.JPG","17","24","11/15/18","3/4/19"
"279",155882436,31428565,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0.25,0.75,"barthelmess",123.17,NA,"NO","NO","YES","17_24_BC_000109.JPG","17_24_BC_000110.JPG","17_24_BC_000111.JPG","17","24","11/15/18","3/4/19"
"280",155768326,31428566,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0.2,0.2,0.8,"keandy16",123.17,NA,"NO","NO","NO","17_24_BC_000112.JPG","17_24_BC_000113.JPG","17_24_BC_000114.JPG","17","24","11/15/18","3/4/19"
"281",154695399,31428567,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"abuckley2681",123.17,NA,NA,NA,NA,"17_24_BC_000115.JPG","17_24_BC_000116.JPG","17_24_BC_000117.JPG","17","24","11/15/18","3/4/19"
"282",156479765,31428568,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"kdmccr18",123.17,NA,"NO","NO","NO","17_24_BC_000118.JPG","17_24_BC_000119.JPG","17_24_BC_000120.JPG","17","24","11/15/18","3/4/19"
"283",156724684,31428569,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,1,0,"seauch15",123.17,NA,"NO","NO","NO","17_24_BC_000121.JPG","17_24_BC_000122.JPG","17_24_BC_000123.JPG","17","24","11/15/18","3/4/19"
"284",156720701,31428570,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.333333333,0,0,0,1,"seauch15",123.17,NA,"NO","NO","NO","17_24_BC_000124.JPG","17_24_BC_000125.JPG","17_24_BC_000126.JPG","17","24","11/15/18","3/4/19"
"285",155948365,31428571,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0.25,0,0,1,"anvon15",123.17,NA,"NO","NO","NO","17_24_BC_000127.JPG","17_24_BC_000128.JPG","17_24_BC_000129.JPG","17","24","11/15/18","3/4/19"
"286",154691106,31428572,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.25,0,0,0,0.875,"not-logged-in-d0b06505b62640b2f255",123.17,NA,"NO","NO","NO","17_24_BC_000130.JPG","17_24_BC_000131.JPG","17_24_BC_000132.JPG","17","24","11/15/18","3/4/19"
"287",156325334,31428573,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.4,0,0,0.4,0.6,"anvon15",123.17,NA,"NO","NO","NO","17_24_BC_000133.JPG","17_24_BC_000134.JPG","17_24_BC_000135.JPG","17","24","11/15/18","3/4/19"
"288",155220283,31428574,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"not-logged-in-7c1b6498a0e76856e726",123.17,NA,NA,NA,NA,"17_24_BC_000136.JPG","17_24_BC_000137.JPG","17_24_BC_000138.JPG","17","24","11/15/18","3/4/19"
"289",154693955,31428575,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.25,0,0,0,0.75,"Hartk",123.17,"010CM","NO","NO","NO","17_24_BC_000139.JPG","17_24_BC_000140.JPG","17_24_BC_000141.JPG","17","24","11/15/18","3/4/19"
"290",156003338,31428576,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.666666667,0,0,0,0.666666667,"LJKinsey",123.17,"010CM","NO","NO","NO","17_24_BC_000142.JPG","17_24_BC_000143.JPG","17_24_BC_000144.JPG","17","24","11/15/18","3/4/19"
"291",155205698,31428577,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.6,0,0,0.2,0.6,"barthelmess",123.17,"010CM",NA,"NO","NO","17_24_BC_000145.JPG","17_24_BC_000146.JPG","17_24_BC_000147.JPG","17","24","11/15/18","3/4/19"
"292",155771429,31428578,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0.5,0,0,0.5,0.5,"keandy16",123.17,"010CM","NO",NA,"NO","17_24_BC_000148.JPG","17_24_BC_000149.JPG","17_24_BC_000150.JPG","17","24","11/15/18","3/4/19"
"293",155212115,31428579,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000151.JPG","17_24_BC_000152.JPG","17_24_BC_000153.JPG","17","24","11/15/18","3/4/19"
"294",154693654,31428580,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"abuckley2681",123.17,NA,NA,NA,NA,"17_24_BC_000154.JPG","17_24_BC_000155.JPG","17_24_BC_000156.JPG","17","24","11/15/18","3/4/19"
"295",154691232,31428581,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"Hartk",123.17,NA,"NO","NO","NO","17_24_BC_000157.JPG","17_24_BC_000158.JPG","17_24_BC_000159.JPG","17","24","11/15/18","3/4/19"
"296",153688458,31428582,"Deciduous ","BC","SQUIRRELGRAY",0.5,0,0,0.25,0,0,0.75,0,"keandy16",123.17,"010CM","NO",NA,"NO","17_24_BC_000160.JPG","17_24_BC_000161.JPG","17_24_BC_000162.JPG","17","24","11/15/18","3/4/19"
"297",155947647,31428583,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0,0,1,"anvon15",123.17,NA,"NO",NA,"YES","17_24_BC_000163.JPG","17_24_BC_000164.JPG","17_24_BC_000165.JPG","17","24","11/15/18","3/4/19"
"298",156403964,31428584,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"keandy16",123.17,NA,NA,NA,NA,"17_24_BC_000166.JPG","17_24_BC_000167.JPG","17_24_BC_000168.JPG","17","24","11/15/18","3/4/19"
"299",156220409,31428585,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.5,0,0,0,0.5,"LarissaV",123.17,"010CM","NO","NO","YES","17_24_BC_000169.JPG","17_24_BC_000170.JPG","17_24_BC_000171.JPG","17","24","11/15/18","3/4/19"
"300",153661987,31428586,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,1,0.2,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000172.JPG","17_24_BC_000173.JPG","17_24_BC_000174.JPG","17","24","11/15/18","3/4/19"
"301",156326591,31428587,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0.25,1,"anvon15",123.17,NA,"NO","NO","NO","17_24_BC_000175.JPG","17_24_BC_000176.JPG","17_24_BC_000177.JPG","17","24","11/15/18","3/4/19"
"302",155868667,31428588,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.2,0,0,0.6,1,"BMAC965",123.17,"2030CM","NO","NO","NO","17_24_BC_000178.JPG","17_24_BC_000179.JPG","17_24_BC_000180.JPG","17","24","11/15/18","3/4/19"
"303",153664738,31428589,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000181.JPG","17_24_BC_000182.JPG","17_24_BC_000183.JPG","17","24","11/15/18","3/4/19"
"304",154692006,31428590,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"abuckley2681",123.17,NA,"NO","NO","NO","17_24_BC_000184.JPG","17_24_BC_000185.JPG","17_24_BC_000186.JPG","17","24","11/15/18","3/4/19"
"305",155775809,31428591,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,"010CM","NO","NO","NO","17_24_BC_000187.JPG","17_24_BC_000188.JPG","17_24_BC_000189.JPG","17","24","11/15/18","3/4/19"
"306",155992346,31428592,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey",123.17,NA,NA,NA,NA,"17_24_BC_000190.JPG","17_24_BC_000191.JPG","17_24_BC_000192.JPG","17","24","11/15/18","3/4/19"
"307",156205463,31428593,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.5,0,0,0.25,0.75,"Donovan.Spaulding",123.17,"010CM","NO","NO","NO","17_24_BC_000193.JPG","17_24_BC_000194.JPG","17_24_BC_000195.JPG","17","24","11/15/18","3/4/19"
"308",154692585,31428594,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"Hartk",123.17,NA,NA,NA,NA,"17_24_BC_000196.JPG","17_24_BC_000197.JPG","17_24_BC_000198.JPG","17","24","11/15/18","3/4/19"
"309",156238872,31428595,"Deciduous ","BC","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey",123.17,NA,NA,NA,NA,"17_24_BC_000199.JPG","17_24_BC_000200.JPG","17_24_BC_000201.JPG","17","24","11/15/18","3/4/19"
"310",155879202,31428596,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000202.JPG","17_24_BC_000203.JPG","17_24_BC_000204.JPG","17","24","11/15/18","3/4/19"
"311",156716584,31428597,"Deciduous ","BC","RACCOON",0,0,0,0,0,0,0,1,"kdmccr18",123.17,NA,"NO",NA,"NO","17_24_BC_000205.JPG","17_24_BC_000206.JPG","17_24_BC_000207.JPG","17","24","11/15/18","3/4/19"
"312",155940591,31428598,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"anvon15",123.17,NA,NA,NA,NA,"17_24_BC_000208.JPG","17_24_BC_000209.JPG","17_24_BC_000210.JPG","17","24","11/15/18","3/4/19"
"313",156178027,31428599,"Deciduous ","BC","RACCOON",0,0,0,0.5,0,0,0,1,"keandy16",123.17,"010CM","NO",NA,"NO","17_24_BC_000211.JPG","17_24_BC_000212.JPG","17_24_BC_000213.JPG","17","24","11/15/18","3/4/19"
"314",154687673,31428600,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,1,0,0,0.75,0,"abuckley2681",123.17,NA,NA,NA,NA,"17_24_BC_000214.JPG","17_24_BC_000215.JPG","17_24_BC_000216.JPG","17","24","11/15/18","3/4/19"
"315",153839801,31428601,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.8,0,0,0.2,0.4,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000217.JPG","17_24_BC_000218.JPG","17_24_BC_000219.JPG","17","24","11/15/18","3/4/19"
"316",153665498,31428602,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.5,0,0,0,0.5,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000220.JPG","17_24_BC_000221.JPG","17_24_BC_000222.JPG","17","24","11/15/18","3/4/19"
"317",155906802,31428603,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0.5,0,0.25,0,0.5,"Donovan.Spaulding",123.17,"1020CM","NO",NA,"NO","17_24_BC_000223.JPG","17_24_BC_000224.JPG","17_24_BC_000225.JPG","17","24","11/15/18","3/4/19"
"318",154690136,31428604,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.25,0,0,0,1,"not-logged-in-d0b06505b62640b2f255",123.17,NA,"NO","NO","NO","17_24_BC_000226.JPG","17_24_BC_000227.JPG","17_24_BC_000228.JPG","17","24","11/15/18","3/4/19"
"319",155212898,31428605,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000229.JPG","17_24_BC_000230.JPG","17_24_BC_000231.JPG","17","24","11/15/18","3/4/19"
"320",155210227,31428606,"Deciduous ","BC","DEERWHITETAILED",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000232.JPG","17_24_BC_000233.JPG","17_24_BC_000234.JPG","17","24","11/15/18","3/4/19"
"321",155991751,31428607,"Deciduous ","BC","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey",123.17,NA,NA,NA,NA,"17_24_BC_000235.JPG","17_24_BC_000236.JPG","17_24_BC_000237.JPG","17","24","11/15/18","3/4/19"
"322",155651363,31428608,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0.333333333,0.666666667,"barthelmess",123.17,NA,"NO",NA,"NO","17_24_BC_000238.JPG","17_24_BC_000239.JPG","17_24_BC_000240.JPG","17","24","11/15/18","3/4/19"
"323",154706716,31428609,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0.333333333,0,1,0,"HMonnat",123.17,NA,"NO",NA,"NO","17_24_BC_000241.JPG","17_24_BC_000242.JPG","17_24_BC_000243.JPG","17","24","11/15/18","3/4/19"
"324",155906851,31428610,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0,0,0,0,1,"Donovan.Spaulding",123.17,"50CM","NO","NO","NO","17_24_BC_000244.JPG","17_24_BC_000245.JPG","17_24_BC_000246.JPG","17","24","11/15/18","3/4/19"
"325",155206918,31428611,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000247.JPG","17_24_BC_000248.JPG","17_24_BC_000249.JPG","17","24","11/15/18","3/4/19"
"326",155717469,31428612,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0.166666667,0,0,0,1,"anvon15",123.17,"1020CM","NO",NA,"NO","17_24_BC_000250.JPG","17_24_BC_000251.JPG","17_24_BC_000252.JPG","17","24","11/15/18","3/4/19"
"327",155209778,31428613,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0.2,0,0,0.8,0,"barthelmess",123.17,"3040CM","NO",NA,"NO","17_24_BC_000253.JPG","17_24_BC_000254.JPG","17_24_BC_000255.JPG","17","24","11/15/18","3/4/19"
"328",155207839,31428614,"Deciduous ","BC","SQUIRRELGRAY",0,0.333333333,0,0.333333333,0,0,0.333333333,0,"barthelmess",123.17,"3040CM","NO",NA,"NO","17_24_BC_000256.JPG","17_24_BC_000257.JPG","17_24_BC_000258.JPG","17","24","11/15/18","3/4/19"
"329",155208574,31428615,"Deciduous ","BC","SQUIRRELGRAY",0,0.75,0,0.75,0,0,0.5,0,"barthelmess",123.17,"3040CM","NO",NA,"NO","17_24_BC_000259.JPG","17_24_BC_000260.JPG","17_24_BC_000261.JPG","17","24","11/15/18","3/4/19"
"330",155716789,31428616,"Deciduous ","BC","SQUIRRELGRAY",0,0.666666667,0,0.333333333,0,0,0.333333333,0.333333333,"anvon15",123.17,"2030CM","NO",NA,"NO","17_24_BC_000262.JPG","17_24_BC_000263.JPG","17_24_BC_000264.JPG","17","24","11/15/18","3/4/19"
